codigo,promedio_acumulado_programa_principal(pam),promedio_semestral_programa_principal(pcp),creditos_inscritos,participacion_total,cluster,perfil
c440191dq249350n,3.82,3.84,20,6.0,0,Perfil 1
c440191tu203176j,4.52,4.6,0,34.0,0,Perfil 1
c440195hs31391o,4.09,4.36,0,1.0,0,Perfil 1
c4401sv222226v,3.72,4.6,13,0.0,0,Perfil 1
c4401tr141356t,3.5,3.5,0,2.0,1,Perfil 2
c440200bh99221r,3.61,4.18,0,4.0,0,Perfil 1
c440202zi303149z,3.54,3.27,16,21.0,0,Perfil 1
c440204we268217j,4.21,4.26,0,6.0,0,Perfil 1
c440209lv247270u,3.97,3.9,16,12.0,0,Perfil 1
c44020kd26134r,4.22,4.5,0,0.0,0,Perfil 1
c440214ht21699j,3.86,4.64,0,7.0,0,Perfil 1
c440215aj326202r,4.1,4.6,14,0.0,0,Perfil 1
c440218hf25355r,3.56,3.8,0,16.0,0,Perfil 1
c440227vz392427x,3.92,4.49,33,0.0,0,Perfil 1
c440229eb8212e,3.97,4.46,0,1.0,0,Perfil 1
c440229vw440327j,3.78,4.7,18,1.0,0,Perfil 1
c440242qi200279h,4.02,4.53,0,7.0,0,Perfil 1
c44025nn473109u,4.27,4.27,0,0.0,0,Perfil 1
c440266dm26914g,2.87,2.87,0,8.0,1,Perfil 2
c440282sz39772b,3.59,3.98,27,12.0,0,Perfil 1
c440286lc328452c,4.17,3.97,18,9.0,0,Perfil 1
c440289il9171k,2.8,2.8,17,1.0,1,Perfil 2
c440298ld18922i,3.9,4.18,16,1.0,0,Perfil 1
c440311vb43863u,3.97,4.73,0,28.0,0,Perfil 1
c440322zi285277n,4.63,4.9,33,10.0,0,Perfil 1
c440348di780f,4.4,5.0,13,16.0,0,Perfil 1
c440359kc346188g,3.68,4.5,16,4.0,0,Perfil 1
c440369tr127362a,4.1,4.97,0,27.0,0,Perfil 1
c440372wz4985p,3.96,0.26,0,0.0,1,Perfil 2
c44037jn103125c,4.38,5.0,0,1.0,0,Perfil 1
c440380ab257458l,3.21,2.83,0,1.0,1,Perfil 2
c440394eg270102i,3.75,4.6,16,34.0,0,Perfil 1
c440400ng220425i,3.74,4.9,16,20.0,0,Perfil 1
c440447yt318483r,4.05,4.05,17,11.0,0,Perfil 1
c440450gi115175v,4.18,4.92,0,4.0,0,Perfil 1
c440454ho13490z,3.48,3.45,19,5.0,1,Perfil 2
c440478xh485323o,4.02,4.22,17,12.0,0,Perfil 1
c440493rl236344t,3.97,4.76,0,6.0,0,Perfil 1
c4405tt299151z,3.22,2.71,0,1.0,1,Perfil 2
c44061lg12342r,4.37,4.6,0,3.0,0,Perfil 1
c44083kc23892s,3.79,5.0,14,0.0,0,Perfil 1
c44088bk28889x,4.4,4.55,21,8.0,0,Perfil 1
c44088pd19499a,4.03,4.8,0,3.0,0,Perfil 1
c44102us435285b,4.43,4.37,19,19.0,0,Perfil 1
c44105oj162275k,3.41,3.28,0,1.0,1,Perfil 2
c441108cl411210p,3.77,4.3,4,0.0,0,Perfil 1
c441112hw9279k,2.71,4.3,0,6.0,1,Perfil 2
c441114bx485328k,3.42,3.38,0,5.0,1,Perfil 2
c441118kd12497h,4.62,4.7,0,12.0,0,Perfil 1
c44112db22329s,4.56,5.0,0,4.0,0,Perfil 1
c44112mp335357q,3.19,3.14,0,3.0,1,Perfil 2
c441149rq140219s,4.04,4.28,18,6.0,0,Perfil 1
c441159xy228316j,3.46,4.3,0,11.0,0,Perfil 1
c441168hu296107r,3.51,3.51,18,0.0,1,Perfil 2
c441170ae225321k,4.51,4.64,16,25.0,0,Perfil 1
c441174lf151141p,4.17,4.69,33,23.0,0,Perfil 1
c441178sa6316j,4.17,4.31,20,45.0,0,Perfil 1
c441186ju340471g,3.88,4.92,9,3.0,0,Perfil 1
c441197dc61384f,3.45,3.05,15,4.0,1,Perfil 2
c441199re413164j,3.48,3.64,32,9.0,0,Perfil 1
c44120by26937n,4.15,4.06,18,4.0,0,Perfil 1
c441226va48358m,3.96,3.96,19,3.0,0,Perfil 1
c441226zb205482i,4.31,4.0,0,11.0,0,Perfil 1
c441227px406202i,3.06,2.87,0,0.0,1,Perfil 2
c44122pj408194k,4.18,4.15,19,7.0,0,Perfil 1
c441241he285346i,4.28,4.7,13,25.0,0,Perfil 1
c441258gh31164t,3.15,2.83,0,12.0,1,Perfil 2
c441262wt143470l,3.83,4.7,13,0.0,0,Perfil 1
c441263ix238491e,4.49,4.59,16,6.0,0,Perfil 1
c441266oz450125e,4.02,4.5,0,35.0,0,Perfil 1
c441270ag189458z,2.99,1.3,24,0.0,1,Perfil 2
c441272op262370n,3.8,3.84,20,11.0,0,Perfil 1
c441276pb448210t,3.1,2.76,16,0.0,1,Perfil 2
c441283xo268293v,3.89,4.57,0,17.0,0,Perfil 1
c441287hr196216i,2.2,2.2,19,3.0,1,Perfil 2
c441287qe91329t,3.86,4.8,0,9.0,0,Perfil 1
c441291po409107n,4.16,4.51,0,1.0,0,Perfil 1
c441298sn48432f,3.63,4.47,16,11.0,0,Perfil 1
c4412oa1419b,3.65,4.27,18,0.0,0,Perfil 1
c441315ij414117z,4.03,3.96,17,6.0,0,Perfil 1
c44131df14618f,3.6,4.7,0,9.0,0,Perfil 1
c441326rs367264m,3.02,2.75,0,9.0,1,Perfil 2
c441339qg255394y,4.44,4.55,0,21.0,0,Perfil 1
c441339wp232450d,3.17,3.17,0,1.0,1,Perfil 2
c441340eb313319l,4.08,4.6,18,14.0,0,Perfil 1
c441356gk424213c,4.23,4.45,17,9.0,0,Perfil 1
c441359mr175265h,3.4,1.65,0,21.0,1,Perfil 2
c441380ed11196d,4.86,4.86,19,17.0,0,Perfil 1
c441380fs369272j,3.81,3.6,0,7.0,0,Perfil 1
c441384yr307472c,3.86,4.23,15,0.0,0,Perfil 1
c441385cx285430i,4.25,4.38,14,1.0,0,Perfil 1
c441394nu258149q,3.52,3.43,0,3.0,1,Perfil 2
c441396ma26788d,3.79,5.0,0,1.0,0,Perfil 1
c441407ns490165d,0.78,0.78,18,0.0,1,Perfil 2
c441416hk376415k,3.72,3.75,18,6.0,0,Perfil 1
c441418xt7859m,3.88,3.95,20,21.0,0,Perfil 1
c441419jd475406w,3.78,4.5,0,0.0,0,Perfil 1
c441429ep43531m,3.82,3.76,0,2.0,0,Perfil 1
c441434qf1170t,3.23,3.09,19,1.0,1,Perfil 2
c441438dv499215r,4.15,4.47,18,14.0,0,Perfil 1
c441448jh384248w,2.96,2.96,18,0.0,1,Perfil 2
c441458gk122116k,4.08,4.6,0,6.0,0,Perfil 1
c441461jg72176o,4.05,4.43,0,24.0,0,Perfil 1
c441467li436320q,4.11,4.28,0,1.0,0,Perfil 1
c44146gp309295o,4.42,4.6,20,17.0,0,Perfil 1
c441475sj320169i,3.97,4.6,0,8.0,0,Perfil 1
c441477ql20573e,3.16,3.11,19,0.0,1,Perfil 2
c441477uk15454l,4.43,4.0,0,9.0,0,Perfil 1
c441480hq61109o,3.46,4.01,18,9.0,0,Perfil 1
c441484nu232181h,4.17,4.61,33,13.0,0,Perfil 1
c441487au5356f,4.42,4.42,18,4.0,0,Perfil 1
c4414vo85282j,3.89,4.6,0,21.0,0,Perfil 1
c44153vh78240a,3.65,3.63,22,15.0,0,Perfil 1
c44155ga441401k,4.2,4.9,14,0.0,0,Perfil 1
c44156ka428296z,4.22,4.8,0,10.0,0,Perfil 1
c44157gv409493z,3.6,4.16,9,2.0,0,Perfil 1
c4415ga60319n,3.99,4.3,2,0.0,0,Perfil 1
c4415ie414233v,4.04,4.27,0,12.0,0,Perfil 1
c44174kl293344m,3.43,3.9,10,0.0,0,Perfil 1
c44179jp391381f,4.24,5.0,13,0.0,0,Perfil 1
c44179xn47429b,3.6,3.08,0,1.0,1,Perfil 2
c44189nm334274k,3.65,3.6,21,6.0,0,Perfil 1
c4418dn21195s,4.13,4.2,0,1.0,0,Perfil 1
c4418eu3874g,4.2,4.36,0,1.0,0,Perfil 1
c44193jw114280z,4.12,4.02,0,55.0,0,Perfil 1
c44194bc101353e,3.4,3.5,16,1.0,1,Perfil 2
c44194eb432449y,3.56,4.5,11,1.0,0,Perfil 1
c4419mf212270b,3.81,4.32,0,12.0,0,Perfil 1
c442100uw394198g,3.76,3.98,7,27.0,0,Perfil 1
c442103gx330109k,3.59,4.85,0,14.0,0,Perfil 1
c442110ai111136o,3.59,4.1,0,18.0,0,Perfil 1
c442110wd221416b,2.82,2.65,14,1.0,1,Perfil 2
c442136uk101162h,3.71,3.96,0,2.0,0,Perfil 1
c442141es231126y,3.88,4.37,23,0.0,0,Perfil 1
c442141wb64171x,4.04,4.3,18,0.0,0,Perfil 1
c442144fj16883j,4.36,4.3,21,3.0,0,Perfil 1
c442148tb43910r,4.64,4.63,18,17.0,0,Perfil 1
c44214tz345126m,3.57,3.92,10,11.0,0,Perfil 1
c442150us477343e,3.36,3.25,20,0.0,1,Perfil 2
c442158el381120j,3.86,4.1,0,3.0,0,Perfil 1
c442159mo119328k,3.62,3.78,11,4.0,0,Perfil 1
c442160nj13o,3.02,2.97,16,2.0,1,Perfil 2
c442166ws15619h,4.35,4.3,0,18.0,0,Perfil 1
c442167ee239110t,3.96,4.2,4,4.0,0,Perfil 1
c442184pa32515c,4.55,4.55,0,0.0,0,Perfil 1
c442184xx370399p,3.26,3.5,0,4.0,1,Perfil 2
c442189gp389176d,4.15,4.38,0,27.0,0,Perfil 1
c442192yo487291z,4.17,4.38,0,4.0,0,Perfil 1
c442196do35787r,4.32,4.41,0,23.0,0,Perfil 1
c442201jc317100s,4.05,4.14,0,47.0,0,Perfil 1
c442222dn456232u,3.95,3.5,0,1.0,0,Perfil 1
c442224te435218b,3.34,3.52,18,2.0,1,Perfil 2
c442240hy41434m,4.11,4.19,23,12.0,0,Perfil 1
c442274ja401495l,4.11,4.11,18,4.0,0,Perfil 1
c442281rq308439x,4.11,4.7,0,17.0,0,Perfil 1
c442285vs84113o,4.2,4.35,17,20.0,0,Perfil 1
c442308qq208252g,3.69,3.91,0,2.0,0,Perfil 1
c442324gy485142h,3.37,2.57,0,3.0,1,Perfil 2
c44232qc420467g,3.8,4.22,0,13.0,0,Perfil 1
c442331td108338l,3.95,4.9,18,0.0,0,Perfil 1
c442334ox435368m,3.26,3.26,0,2.0,1,Perfil 2
c442347et291215p,4.31,4.6,12,0.0,0,Perfil 1
c442365xn30136k,3.68,4.9,14,3.0,0,Perfil 1
c442387kp13229z,3.24,3.17,0,9.0,1,Perfil 2
c442390qt144492z,3.82,4.4,0,1.0,0,Perfil 1
c442393ft495399h,3.18,2.63,18,11.0,1,Perfil 2
c442399be368114j,4.39,4.31,21,28.0,0,Perfil 1
c442399sl109292c,3.68,3.68,18,1.0,0,Perfil 1
c442402vh438147p,4.34,0.3,0,2.0,1,Perfil 2
c442403sx21769d,3.01,3.01,17,0.0,1,Perfil 2
c442406ig21291l,3.53,3.8,10,0.0,0,Perfil 1
c442409du269405x,4.04,4.4,0,16.0,0,Perfil 1
c442411jn13582f,4.24,4.24,0,0.0,0,Perfil 1
c442418ex346405u,3.53,3.53,18,2.0,1,Perfil 2
c442430bc137306a,4.42,4.53,0,2.0,0,Perfil 1
c44243mq83242g,3.83,4.57,20,7.0,0,Perfil 1
c442445cc53444d,4.16,4.5,0,27.0,0,Perfil 1
c442450fx114202u,3.93,3.93,16,3.0,0,Perfil 1
c44248cy381423m,3.57,4.9,18,0.0,0,Perfil 1
c442490hp130178a,3.75,3.75,19,3.0,0,Perfil 1
c442495mf13490s,3.48,3.59,0,7.0,0,Perfil 1
c442495tq6010c,4.34,4.4,18,3.0,0,Perfil 1
c44249iw67295t,4.0,4.0,0,2.0,0,Perfil 1
c4424ct22343a,4.11,4.3,0,4.0,0,Perfil 1
c44258tg474236o,3.8,3.95,27,17.0,0,Perfil 1
c44263ga31202k,3.34,3.19,16,21.0,1,Perfil 2
c44269dp339108z,3.9,4.6,13,0.0,0,Perfil 1
c44270ts25278z,3.7,1.0,0,15.0,1,Perfil 2
c4427nx263158l,3.96,4.3,0,2.0,0,Perfil 1
c44284ia17823d,4.31,4.01,16,16.0,0,Perfil 1
c4428pe31392o,4.15,4.42,0,29.0,0,Perfil 1
c44293hw301312c,3.71,4.8,0,4.0,0,Perfil 1
c44299fb17176d,4.7,4.7,0,3.0,0,Perfil 1
c4429yq284249s,4.41,3.76,6,1.0,0,Perfil 1
c442hz128151m,4.23,4.38,0,2.0,0,Perfil 1
c44303rt40184h,3.67,3.8,0,20.0,0,Perfil 1
c44304hl332104s,3.97,4.1,0,1.0,0,Perfil 1
c44308ay2168d,4.04,4.04,19,3.0,0,Perfil 1
c443101ab376182d,3.91,3.1,0,6.0,0,Perfil 1
c443101di274251m,3.7,4.5,0,3.0,0,Perfil 1
c443118nq309475s,4.23,4.5,10,0.0,0,Perfil 1
c443122qr423166e,3.61,4.2,0,8.0,0,Perfil 1
c443123br292225u,3.77,4.0,0,0.0,0,Perfil 1
c443125ak394360s,3.87,3.75,18,21.0,0,Perfil 1
c443133bm215277p,3.88,3.86,13,3.0,0,Perfil 1
c443137wb20430r,3.86,3.86,19,2.0,0,Perfil 1
c44313ok168349d,3.96,4.7,0,22.0,0,Perfil 1
c443143ih424154i,4.24,4.1,18,7.0,0,Perfil 1
c443145ox480467e,4.39,5.0,0,7.0,0,Perfil 1
c443145pb423415t,4.4,5.0,0,5.0,0,Perfil 1
c443146vk470229x,3.95,5.0,0,7.0,0,Perfil 1
c44314az104287z,4.11,4.69,0,7.0,0,Perfil 1
c443158eu310156i,4.31,4.6,0,3.0,0,Perfil 1
c443159fw18440r,3.62,3.97,0,33.0,0,Perfil 1
c443168op312107s,3.72,3.8,16,19.0,0,Perfil 1
c443208ak472355t,3.68,3.9,20,9.0,0,Perfil 1
c443212yd21216m,2.78,1.65,0,2.0,1,Perfil 2
c443221bp449168g,3.1,3.31,0,6.0,1,Perfil 2
c443222mh10438b,3.94,3.94,18,3.0,0,Perfil 1
c443233mi66411u,4.05,4.3,18,17.0,0,Perfil 1
c443249qk180331k,3.82,4.3,18,0.0,0,Perfil 1
c443254oa242234q,3.92,3.79,0,14.0,0,Perfil 1
c443256pz5674k,4.65,4.6,23,23.0,0,Perfil 1
c443258wc197120p,4.56,4.56,18,5.0,0,Perfil 1
c44325kf324336i,4.46,4.59,0,0.0,0,Perfil 1
c44325pp333166f,4.01,4.9,14,1.0,0,Perfil 1
c443261se5224m,4.04,4.5,12,2.0,0,Perfil 1
c443262dc216456o,4.06,3.1,18,0.0,0,Perfil 1
c443265pl447242q,3.0,3.0,0,3.0,1,Perfil 2
c443277hu48549h,3.86,3.95,12,10.0,0,Perfil 1
c443284wg110463h,3.85,4.5,14,1.0,0,Perfil 1
c443287ph275497d,4.59,4.8,14,5.0,0,Perfil 1
c44330xz386368t,4.24,4.98,0,4.0,0,Perfil 1
c443313zn31632s,3.16,2.9,21,4.0,1,Perfil 2
c443319vs46482v,4.42,4.81,33,5.0,0,Perfil 1
c443319xu89236t,4.02,4.71,33,2.0,0,Perfil 1
c443326xt367306h,4.08,4.3,12,0.0,0,Perfil 1
c443344uk251252w,4.24,4.43,17,5.0,0,Perfil 1
c443363in887o,4.33,4.53,0,9.0,0,Perfil 1
c443369pv49346k,3.66,3.65,21,3.0,0,Perfil 1
c443376qx248233h,4.34,4.78,16,4.0,0,Perfil 1
c44337bv43168v,2.35,1.06,17,3.0,1,Perfil 2
c44337ih202354z,4.0,3.98,22,10.0,0,Perfil 1
c443383fa381426e,4.01,4.01,0,2.0,0,Perfil 1
c443385te317456m,2.83,2.9,0,6.0,1,Perfil 2
c443390et158421w,3.92,3.84,21,10.0,0,Perfil 1
c443390zh60370o,4.07,3.96,18,6.0,0,Perfil 1
c443391kz68336d,4.37,4.38,0,17.0,0,Perfil 1
c44340sz315112p,3.81,4.1,12,1.0,0,Perfil 1
c443417mj272109z,4.01,4.09,13,0.0,0,Perfil 1
c443421at64407o,2.3,2.3,16,2.0,1,Perfil 2
c443422gf423290v,3.93,4.26,17,4.0,0,Perfil 1
c443425ca310152o,4.55,4.95,0,34.0,0,Perfil 1
c443426nt16193z,3.92,3.84,18,31.0,0,Perfil 1
c443440op393484o,2.35,2.35,20,0.0,1,Perfil 2
c443442ry105163o,3.84,4.48,0,13.0,0,Perfil 1
c443444ei78418m,3.2,3.36,0,7.0,1,Perfil 2
c44344bs69314c,4.27,4.84,13,0.0,0,Perfil 1
c44345ts177399p,3.93,4.66,12,0.0,0,Perfil 1
c443462ul46267j,4.32,4.6,0,6.0,0,Perfil 1
c44346kh10175b,3.79,3.72,19,8.0,0,Perfil 1
c44351ul88335m,3.84,4.12,18,9.0,0,Perfil 1
c44357sr429244f,4.22,4.3,17,5.0,0,Perfil 1
c44359py473258q,4.39,5.0,0,11.0,0,Perfil 1
c44369dd334164b,3.91,4.7,14,0.0,0,Perfil 1
c44371ck258472a,3.63,3.74,20,2.0,0,Perfil 1
c44375ni414107w,3.91,4.5,0,13.0,0,Perfil 1
c44378ew466454r,3.96,3.2,0,20.0,0,Perfil 1
c44379vd317339r,4.32,4.24,20,14.0,0,Perfil 1
c44382us415212m,2.92,2.85,20,7.0,1,Perfil 2
c4438bu267293g,4.02,4.98,33,3.0,0,Perfil 1
c44392tk9112z,4.2,4.7,12,2.0,0,Perfil 1
c44399cs12107o,4.13,4.1,0,3.0,0,Perfil 1
c44399fh365143k,3.46,3.46,16,5.0,1,Perfil 2
c443ni218240l,3.33,3.08,0,3.0,1,Perfil 2
c44405wd241276k,3.98,4.88,33,1.0,0,Perfil 1
c444114on45552p,4.08,4.8,12,2.0,0,Perfil 1
c444114sk94306b,3.77,3.84,18,8.0,0,Perfil 1
c444116rk45412u,3.83,3.83,20,11.0,0,Perfil 1
c444121pi161295x,4.26,4.46,0,25.0,0,Perfil 1
c44412mb105245p,4.0,4.7,0,13.0,0,Perfil 1
c444132pj29941f,3.82,4.47,0,2.0,0,Perfil 1
c444141dl243453t,4.24,4.2,0,4.0,0,Perfil 1
c44414zw91170f,4.27,4.1,13,0.0,0,Perfil 1
c444153qi338445u,4.17,4.0,16,0.0,0,Perfil 1
c444156ef179186h,3.45,3.45,16,4.0,1,Perfil 2
c444157cq48884v,3.97,4.45,0,18.0,0,Perfil 1
c444161po82220i,3.82,3.85,0,3.0,0,Perfil 1
c444172dk196417f,3.73,3.92,20,10.0,0,Perfil 1
c444174ac72445f,4.17,4.25,20,2.0,0,Perfil 1
c444187nh138200g,4.35,4.2,16,7.0,0,Perfil 1
c44418bg3182n,4.56,4.9,0,27.0,0,Perfil 1
c44418ev169323c,4.1,4.7,16,3.0,0,Perfil 1
c444192pn181108t,3.92,5.0,12,1.0,0,Perfil 1
c444205cg362242m,3.39,4.5,16,8.0,0,Perfil 1
c444208bd47660v,4.0,4.4,18,6.0,0,Perfil 1
c444209dj328282f,3.21,2.89,13,0.0,1,Perfil 2
c444214jo149293l,4.33,4.81,0,18.0,0,Perfil 1
c444227xc331168z,2.16,2.16,19,1.0,1,Perfil 2
c444228mb38130w,4.24,4.31,18,7.0,0,Perfil 1
c444233bd420264a,2.93,2.93,0,1.0,1,Perfil 2
c444237am22460p,3.72,3.5,18,19.0,0,Perfil 1
c444239wd215393m,4.26,4.14,0,19.0,0,Perfil 1
c44423gl222350j,4.32,4.6,0,3.0,0,Perfil 1
c444246dl326365h,3.86,3.86,18,4.0,0,Perfil 1
c444256eh117479l,4.04,4.8,0,23.0,0,Perfil 1
c444268ns90158m,3.41,3.18,0,3.0,1,Perfil 2
c444270qe374116f,4.46,4.6,14,4.0,0,Perfil 1
c444274lo9533b,4.06,4.25,0,28.0,0,Perfil 1
c444288cu304470n,3.34,3.53,0,2.0,1,Perfil 2
c444290oc4421x,4.17,4.94,33,1.0,0,Perfil 1
c444292ni299283o,4.04,4.6,0,15.0,0,Perfil 1
c444292tj248100b,3.68,3.91,0,13.0,0,Perfil 1
c444294ei78254o,3.99,4.17,16,12.0,0,Perfil 1
c444294ku453273a,0.19,0.19,22,0.0,1,Perfil 2
c44431ur423468d,4.0,4.17,0,17.0,0,Perfil 1
c444342dt274159q,3.9,4.23,20,10.0,0,Perfil 1
c444342zt36421o,1.68,1.68,0,2.0,1,Perfil 2
c444348xk96103m,4.07,4.1,0,10.0,0,Perfil 1
c444350ux175287p,3.79,4.6,13,0.0,0,Perfil 1
c444362nr308315g,3.44,3.44,0,1.0,1,Perfil 2
c444376td287416f,4.25,4.8,10,0.0,0,Perfil 1
c444379tn457257c,3.72,4.8,0,2.0,0,Perfil 1
c44438qo262134c,3.32,3.06,0,11.0,1,Perfil 2
c4443qq346230a,4.17,4.6,0,6.0,0,Perfil 1
c4443ra173262h,4.19,4.7,0,12.0,0,Perfil 1
c444406mf360360g,3.94,4.4,14,0.0,0,Perfil 1
c444412jn4766w,3.95,4.5,0,8.0,0,Perfil 1
c444426xi7482x,4.14,4.18,23,9.0,0,Perfil 1
c444442im77215g,3.19,3.34,15,6.0,1,Perfil 2
c444456cf234417g,3.93,3.88,0,9.0,0,Perfil 1
c444465iw189151j,4.16,4.45,16,5.0,0,Perfil 1
c44446kf7470v,4.38,5.0,16,0.0,0,Perfil 1
c444476ev295203j,3.61,3.44,21,4.0,0,Perfil 1
c444496dy483192k,4.36,4.63,18,15.0,0,Perfil 1
c44449kv60296v,3.48,3.36,21,0.0,1,Perfil 2
c44449xz196216x,4.1,4.78,0,2.0,0,Perfil 1
c4444jz289404j,4.09,4.09,17,5.0,0,Perfil 1
c44450hv385156s,4.17,4.17,17,5.0,0,Perfil 1
c44451qs382229p,3.6,3.82,17,8.0,0,Perfil 1
c44455fb182379p,4.23,4.99,33,2.0,0,Perfil 1
c44462sf18860p,4.42,4.5,0,17.0,0,Perfil 1
c44466fk127230d,3.83,4.78,0,8.0,0,Perfil 1
c44467xl500405g,4.11,4.16,19,14.0,0,Perfil 1
c4446zt264484i,3.82,4.19,22,10.0,0,Perfil 1
c44474qc11385m,4.3,4.7,0,4.0,0,Perfil 1
c44477jg21021j,4.27,4.9,18,0.0,0,Perfil 1
c44477ra306484k,3.85,4.8,0,5.0,0,Perfil 1
c44483uc4235h,3.88,5.0,0,24.0,0,Perfil 1
c44484qs486452z,3.78,3.8,18,8.0,0,Perfil 1
c44484qy410406i,4.21,4.72,35,10.0,0,Perfil 1
c44497gy249492l,3.48,3.17,18,9.0,1,Perfil 2
c4449ge158497f,4.11,4.22,18,15.0,0,Perfil 1
c444kl4828s,3.75,3.9,16,0.0,0,Perfil 1
c4450vq264363a,4.18,4.9,16,8.0,0,Perfil 1
c44510ti363405v,3.19,2.9,16,18.0,1,Perfil 2
c445113li46175t,3.63,3.73,18,0.0,0,Perfil 1
c445116ym428361m,4.44,4.5,0,13.0,0,Perfil 1
c445117mu8695e,4.59,4.9,0,13.0,0,Perfil 1
c445125sz2313k,3.95,4.54,0,5.0,0,Perfil 1
c445128ou416356w,4.39,4.8,0,5.0,0,Perfil 1
c445146mt374108f,3.89,4.7,0,0.0,0,Perfil 1
c445153ag97324c,3.68,4.39,0,15.0,0,Perfil 1
c445153xg349215w,3.86,3.86,18,5.0,0,Perfil 1
c445153xt49592e,3.94,4.93,13,0.0,0,Perfil 1
c445167gz473340g,4.4,5.0,14,0.0,0,Perfil 1
c445167zf443104y,4.53,4.52,19,1.0,0,Perfil 1
c445178tx29632i,4.08,4.39,18,13.0,0,Perfil 1
c445179iz218297a,3.43,3.33,18,16.0,1,Perfil 2
c445185ih420260q,3.7,3.7,12,0.0,0,Perfil 1
c445188wd143169l,3.68,3.21,0,19.0,0,Perfil 1
c445194hy475172h,4.07,4.3,18,14.0,0,Perfil 1
c44519fo52185d,4.12,4.12,0,6.0,0,Perfil 1
c4451ae397283s,3.04,2.13,16,4.0,1,Perfil 2
c44521bh8988z,3.9,4.24,15,0.0,0,Perfil 1
c445220ns35735l,4.14,4.42,0,19.0,0,Perfil 1
c445228kp14698q,3.73,4.77,0,6.0,0,Perfil 1
c445233vo323403a,3.37,3.0,19,54.0,0,Perfil 1
c445239ie130402e,4.51,4.9,0,14.0,0,Perfil 1
c445241wc390482b,4.24,5.0,14,1.0,0,Perfil 1
c445253hd244y,4.18,4.13,16,9.0,0,Perfil 1
c445255rh375106u,3.82,3.9,0,26.0,0,Perfil 1
c445269ga32599k,3.77,4.5,16,0.0,0,Perfil 1
c445300ht336384n,3.28,3.42,18,18.0,1,Perfil 2
c445324dm241173r,4.4,4.11,0,2.0,0,Perfil 1
c445341pj20750n,3.72,4.69,0,1.0,0,Perfil 1
c445348mo41473q,4.1,4.26,26,11.0,0,Perfil 1
c445350wb32514w,4.28,4.66,0,17.0,0,Perfil 1
c445356dt435258s,3.52,4.5,12,0.0,0,Perfil 1
c445370uy37416y,3.92,4.26,18,1.0,0,Perfil 1
c445373aq163191i,3.97,4.7,0,7.0,0,Perfil 1
c445373gm50236k,4.02,4.1,0,17.0,0,Perfil 1
c445373ji340275b,3.8,4.7,0,1.0,0,Perfil 1
c445379gq434127k,3.84,4.61,0,4.0,0,Perfil 1
c445383gv192296f,3.82,4.7,0,8.0,0,Perfil 1
c445405bz42971w,4.29,4.61,33,15.0,0,Perfil 1
c445410tt37370h,3.32,3.14,20,1.0,1,Perfil 2
c445435ts58101q,4.02,4.2,0,6.0,0,Perfil 1
c445438bo148178b,4.12,4.12,19,0.0,0,Perfil 1
c445439vf425127v,3.95,4.96,33,0.0,0,Perfil 1
c44544yb420353i,4.16,5.0,0,1.0,0,Perfil 1
c445467un66183i,3.32,2.7,18,20.0,1,Perfil 2
c445469ms29388a,4.49,5.0,0,8.0,0,Perfil 1
c445478sc148181r,3.9,3.92,23,12.0,0,Perfil 1
c445490zd369469i,4.23,5.0,0,0.0,0,Perfil 1
c445496nn358134s,3.96,4.2,25,3.0,0,Perfil 1
c4454xc13329k,3.7,4.4,15,0.0,0,Perfil 1
c44550bp327240y,3.97,3.0,0,25.0,0,Perfil 1
c44552fc71391b,3.81,4.9,0,2.0,0,Perfil 1
c44575jq4518y,4.16,4.61,14,0.0,0,Perfil 1
c44577ot451406z,3.64,5.0,18,0.0,0,Perfil 1
c44579kz10882j,4.51,4.8,0,11.0,0,Perfil 1
c4457tt434129y,3.78,3.85,16,5.0,0,Perfil 1
c4458jd304276c,4.68,4.73,0,27.0,0,Perfil 1
c44590aq58276j,3.68,3.71,16,19.0,0,Perfil 1
c44590ig238402r,4.27,4.43,27,5.0,0,Perfil 1
c445jp148160t,3.69,3.83,21,2.0,0,Perfil 1
c446111wd33634g,3.65,3.9,0,3.0,0,Perfil 1
c446113dw371499v,4.31,4.4,0,2.0,0,Perfil 1
c446120yb311456s,3.31,3.68,0,10.0,1,Perfil 2
c446124xn200379q,4.4,4.57,18,2.0,0,Perfil 1
c446126ax402479k,3.13,2.65,0,1.0,1,Perfil 2
c446131nb129374n,3.24,3.19,16,0.0,1,Perfil 2
c446133xz16655q,3.88,3.88,21,15.0,0,Perfil 1
c446139tn29380y,4.28,4.54,0,51.0,0,Perfil 1
c446144bu488268w,3.02,2.8,18,0.0,1,Perfil 2
c446174yc68500o,3.9,3.6,18,2.0,0,Perfil 1
c446180xx168166w,4.02,4.01,19,19.0,0,Perfil 1
c446195gz138242t,4.62,4.71,27,22.0,0,Perfil 1
c446208ot129430x,4.27,4.4,0,11.0,0,Perfil 1
c446228wn37518y,3.38,3.0,0,16.0,1,Perfil 2
c446231zb47670h,3.25,2.46,0,10.0,1,Perfil 2
c446232ea56140f,3.37,3.37,0,4.0,1,Perfil 2
c446243wf279183s,3.45,2.36,0,10.0,1,Perfil 2
c446244np351457j,3.95,4.37,8,7.0,0,Perfil 1
c44624ml36311q,4.16,4.16,11,0.0,0,Perfil 1
c446254sh77202l,3.66,4.72,18,0.0,0,Perfil 1
